,index,MinTemp,MaxTemp,Rainfall,Sunshine,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,RainToday,Pressure,Location,Date
18,0.0053843852826802275,0.7584269662921348,0.49640287769784186,0.0,0.5514705882352942,0.7407407407407407,0.6421052631578947,0.5807050092764384,0.5706106870228993,0.0,0.5736354273944384,Sydney,2008-02-19 00:00:00
19,0.005683517798384685,0.7387640449438202,0.5347721822541966,0.0,0.8161764705882353,0.7530864197530864,0.5894736842105263,0.49536178107606677,0.4828244274809143,0.0,0.4788877445931999,Sydney,2008-02-20 00:00:00
20,0.005982650314089142,0.8033707865168539,0.5443645083932855,0.0,0.4705882352941177,0.8271604938271605,0.6105263157894737,0.458256029684601,0.46183206106870234,0.0,0.446961894953654,Sydney,2008-02-21 00:00:00
21,0.006281782829793599,0.7612359550561798,0.5107913669064748,0.0033500837520938024,0.6911764705882354,0.7160493827160493,0.6526315789473685,0.4174397031539899,0.3358778625954197,1.0,0.35633367662204,Sydney,2008-02-22 00:00:00
22,0.006580915345498056,0.800561797752809,0.525179856115108,0.0,0.8970588235294117,0.2345679012345679,0.43157894736842106,0.38404452690166946,0.41030534351144965,0.0,0.37796086508753857,Sydney,2008-02-23 00:00:00
23,0.006880047861202512,0.6882022471910112,0.5803357314148683,0.0,0.8823529411764706,0.35802469135802467,0.37894736842105264,0.39332096474953593,0.4293893129770985,0.0,0.3934088568486096,Sydney,2008-02-24 00:00:00
24,0.0071791803769069695,0.800561797752809,0.4820143884892087,0.0,0.11029411764705882,0.48148148148148145,0.5263157894736842,0.5714285714285721,0.5992366412213725,0.0,0.5839340885684857,Sydney,2008-02-25 00:00:00
25,0.007478312892611427,0.7668539325842697,0.5299760191846523,0.0,0.6176470588235294,0.6666666666666666,0.6421052631578947,0.5862708719851575,0.57442748091603,0.0,0.5787847579814621,Sydney,2008-02-26 00:00:00
26,0.007777445408315884,0.7584269662921348,0.5971223021582734,0.185929648241206,0.2426470588235294,0.7777777777777778,0.5052631578947369,0.5083487940630806,0.47900763358778586,1.0,0.4840370751802259,Sydney,2008-02-27 00:00:00
27,0.00807657792402034,0.7275280898876404,0.4148681055155875,0.035175879396984924,0.0,0.7160493827160493,0.8842105263157894,0.4322820037105754,0.46946564885496145,1.0,0.43666323377960664,Sydney,2008-02-28 00:00:00
28,0.008375710439724798,0.6376404494382022,0.3956834532374101,0.27638190954773867,0.6544117647058824,0.5679012345679012,0.49473684210526314,0.5306122448979589,0.57442748091603,1.0,0.5478887744593199,Sydney,2008-02-29 00:00:00
29,0.008674842955429255,0.5842696629213483,0.4292565947242206,0.0016750418760469012,0.8308823529411765,0.4444444444444444,0.4421052631578947,0.6345083487940634,0.6698473282442741,1.0,0.657054582904221,Sydney,2008-03-01 00:00:00
30,0.008973975471133712,0.6235955056179775,0.46282973621103113,0.04522613065326633,0.5367647058823529,0.9135802469135802,0.5263157894736842,0.732838589981449,0.7576335877862591,1.0,0.7590113285272908,Sydney,2008-03-02 00:00:00
31,0.00927310798683817,0.6460674157303371,0.4556354916067147,0.0016750418760469012,0.8235294117647058,0.7283950617283951,0.5578947368421052,0.7254174397031541,0.7061068702290064,1.0,0.727085478887745,Sydney,2008-03-03 00:00:00
32,0.009572240502542627,0.6601123595505618,0.5107913669064748,0.0,0.8308823529411765,0.7160493827160493,0.5578947368421052,0.6270871985157707,0.6316793893129764,0.0,0.6323377960865064,Sydney,2008-03-04 00:00:00
33,0.009871373018247084,0.75,0.5203836930455636,0.0,0.6397058823529411,0.654320987654321,0.631578947368421,0.7068645640074213,0.7385496183206103,0.0,0.7342945417095763,Sydney,2008-03-05 00:00:00
34,0.01017050553395154,0.7752808988764045,0.525179856115108,0.0,0.7647058823529412,0.5925925925925926,0.6421052631578947,0.6957328385899832,0.6545801526717537,0.0,0.6828012358393395,Sydney,2008-03-06 00:00:00
35,0.010469638049655998,0.7837078651685393,0.4988009592326139,0.0,0.33088235294117646,0.7901234567901234,0.7473684210526316,0.6419294990723562,0.6717557251908394,0.0,0.6622039134912447,Sydney,2008-03-07 00:00:00
36,0.010768770565360455,0.6882022471910112,0.49640287769784186,0.1457286432160804,0.7058823529411765,0.8518518518518519,0.7052631578947368,0.6808905380333956,0.7022900763358758,1.0,0.7003089598352181,Sydney,2008-03-08 00:00:00
37,0.011067903081064912,0.6853932584269662,0.4844124700239809,0.0,0.75,0.7777777777777778,0.631578947368421,0.7198515769944351,0.7576335877862591,0.0,0.7518022657054549,Sydney,2008-03-09 00:00:00
38,0.01136703559676937,0.7668539325842697,0.5323741007194246,0.0,0.7941176470588236,0.7037037037037037,0.4842105263157895,0.7124304267161403,0.7061068702290064,0.0,0.719876416065909,Sydney,2008-03-10 00:00:00
39,0.011666168112473826,0.7471910112359551,0.5275779376498801,0.0,0.8308823529411765,0.654320987654321,0.5684210526315789,0.6549165120593701,0.6851145038167923,0.0,0.676622039134912,Sydney,2008-03-11 00:00:00
40,0.011965300628178284,0.7668539325842697,0.5347721822541966,0.0,0.8161764705882353,0.7160493827160493,0.5894736842105263,0.6530612244897963,0.6354961832061049,0.0,0.6488156539649813,Sydney,2008-03-12 00:00:00
41,0.01226443314388274,0.7640449438202247,0.5275779376498801,0.0,0.7794117647058824,0.8024691358024691,0.6842105263157895,0.6122448979591852,0.6393129770992355,0.0,0.6282183316168889,Sydney,2008-03-13 00:00:00
42,0.012563565659587198,0.7528089887640449,0.525179856115108,0.0,0.8088235294117647,0.8024691358024691,0.6105263157894737,0.6697588126159555,0.6583969465648843,0.0,0.6704428424304821,Sydney,2008-03-14 00:00:00
43,0.012862698175291655,0.7668539325842697,0.5275779376498801,0.0,0.8308823529411765,0.7530864197530864,0.631578947368421,0.6567717996289437,0.6755725190839679,0.0,0.6725025746652921,Sydney,2008-03-15 00:00:00
44,0.013161830690996112,0.7780898876404494,0.5203836930455636,0.0,0.7426470588235294,0.7654320987654321,0.6842105263157895,0.7031539888682738,0.7080152671755717,0.0,0.7157569515962892,Sydney,2008-03-16 00:00:00
45,0.013460963206700568,0.7724719101123595,0.5179856115107915,0.0,0.7352941176470589,0.7777777777777778,0.5894736842105263,0.7068645640074213,0.7118320610687002,0.0,0.719876416065909,Sydney,2008-03-17 00:00:00
46,0.013760095722405025,0.7584269662921348,0.5419664268585133,0.0,0.7132352941176471,0.6666666666666666,0.5684210526315789,0.679035250463822,0.6583969465648843,0.0,0.6755921730175058,Sydney,2008-03-18 00:00:00
47,0.014059228238109482,0.7837078651685393,0.5467625899280576,0.0,0.4632352941176471,0.6296296296296297,0.5894736842105263,0.6400742115027845,0.6469465648854946,0.0,0.6477857878475775,Sydney,2008-03-19 00:00:00
48,0.014358360753813939,0.7780898876404494,0.5755395683453238,0.0,0.7647058823529412,0.6296296296296297,0.5684210526315789,0.512059369202226,0.45992366412213703,0.0,0.4757981462409885,Sydney,2008-03-20 00:00:00
49,0.014657493269518396,0.7219101123595505,0.3717026378896883,0.008375209380234505,0.0,0.8395061728395061,0.8,0.5677179962894247,0.6374045801526702,1.0,0.6024716786817682,Sydney,2008-03-21 00:00:00
50,0.014956625785222853,0.699438202247191,0.4580335731414869,0.018425460636515914,0.04411764705882353,0.7654320987654321,0.5894736842105263,0.6697588126159555,0.7003816793893126,1.0,0.6930998970133868,Sydney,2008-03-22 00:00:00
51,0.01525575830092731,0.6825842696629213,0.49640287769784186,0.0033500837520938024,0.44852941176470584,0.7777777777777778,0.5578947368421052,0.6753246753246767,0.6698473282442741,1.0,0.6797116374871257,Sydney,2008-03-23 00:00:00
52,0.015554890816631767,0.7443820224719101,0.4844124700239809,0.1423785594639866,0.5882352941176471,0.9382716049382716,0.7157894736842105,0.5936920222634523,0.568702290076334,1.0,0.5798146240988659,Sydney,2008-03-24 00:00:00
53,0.015854023332336226,0.7808988764044944,0.5611510791366907,0.0033500837520938024,0.18382352941176472,0.7654320987654321,0.5684210526315789,0.452690166975882,0.40839694656488434,1.0,0.4150360453141081,Sydney,2008-03-25 00:00:00
54,0.01615315584804068,0.7022471910112359,0.5539568345323742,0.1591289782244556,0.7720588235294118,0.7037037037037037,0.35789473684210527,0.4118738404452688,0.4274809160305332,1.0,0.4026776519052508,Sydney,2008-03-26 00:00:00
55,0.01645228836374514,0.6460674157303371,0.4676258992805756,0.0,0.8088235294117647,0.4074074074074074,0.4,0.5194805194805208,0.5324427480916017,0.0,0.5190525231719855,Sydney,2008-03-27 00:00:00
56,0.016751420879449596,0.6516853932584269,0.4220623501199042,0.0,0.6102941176470589,0.6419753086419753,0.49473684210526314,0.5640074211502794,0.5858778625954197,0.0,0.5726055612770345,Sydney,2008-03-28 00:00:00
57,0.017050553395154055,0.6292134831460674,0.45083932853717024,0.0016750418760469012,0.6838235294117648,0.8148148148148148,0.6421052631578947,0.5324675324675325,0.4904580152671756,1.0,0.5036045314109144,Sydney,2008-03-29 00:00:00
58,0.01734968591085851,0.5926966292134832,0.5443645083932855,0.0,0.8014705882352942,0.5185185185185185,0.18947368421052632,0.48794063079777406,0.4484732824427473,0.0,0.45623069001029753,Sydney,2008-03-30 00:00:00
59,0.01764881842656297,0.6039325842696629,0.5155875299760192,0.0,0.7647058823529412,0.4691358024691358,0.28421052631578947,0.5250463821892398,0.5152671755725182,0.0,0.512873326467558,Sydney,2008-03-31 00:00:00
60,0.017947950942267425,0.6095505617977528,0.4748201438848921,0.0,0.8088235294117647,0.4444444444444444,0.5263157894736842,0.6734693877551029,0.6870229007633576,0.0,0.6879505664263631,Sydney,2008-04-01 00:00:00
61,0.01824708345797188,0.6207865168539326,0.5899280575539569,0.0,0.7720588235294118,0.691358024691358,0.3157894736842105,0.5992578849721714,0.5133587786259529,0.0,0.5530381050463437,Sydney,2008-04-02 00:00:00
62,0.01854621597367634,0.6853932584269662,0.43405275779376506,0.0,0.7132352941176471,0.2839506172839506,0.17894736842105263,0.4304267161410017,0.4828244274809143,0.0,0.4428424304840341,Sydney,2008-04-03 00:00:00
63,0.018845348489380794,0.5393258426966292,0.43405275779376506,0.0,0.7794117647058824,0.345679012345679,0.3473684210526316,0.6326530612244897,0.6431297709923661,0.0,0.64160659114315,Sydney,2008-04-04 00:00:00
64,0.019144481005085253,0.550561797752809,0.44604316546762596,0.0,0.7867647058823529,0.6419753086419753,0.4842105263157895,0.7012987012987022,0.72328244274809,0.0,0.7229660144181251,Sydney,2008-04-05 00:00:00
65,0.01944361352078971,0.5926966292134832,0.44604316546762596,0.0,0.4705882352941177,0.6419753086419753,0.5368421052631579,0.7513914656771818,0.7461832061068672,0.0,0.7631307929969108,Sydney,2008-04-06 00:00:00
66,0.019742746036494167,0.6544943820224719,0.4292565947242206,0.10050251256281406,0.3455882352941177,0.7901234567901234,0.6947368421052632,0.7346938775510206,0.7385496183206103,1.0,0.7497425334706473,Sydney,2008-04-07 00:00:00
67,0.020041878552198623,0.6348314606741573,0.43165467625899284,0.08040201005025124,0.375,0.8271604938271605,0.7473684210526316,0.738404452690168,0.7366412213740428,1.0,0.7507723995880511,Sydney,2008-04-08 00:00:00
68,0.02034101106790308,0.6629213483146068,0.43405275779376506,0.19095477386934673,0.4264705882352941,0.9506172839506173,0.6105263157894737,0.7031539888682738,0.6851145038167923,1.0,0.7033985581874341,Sydney,2008-04-09 00:00:00
69,0.020640143583607537,0.6123595505617977,0.44604316546762596,0.018425460636515914,0.7794117647058824,0.7160493827160493,0.5894736842105263,0.6567717996289437,0.6526717557251905,1.0,0.6601441812564371,Sydney,2008-04-10 00:00:00
70,0.020939276099311996,0.6207865168539326,0.46522781774580335,0.0,0.6544117647058824,0.7901234567901234,0.6,0.619666048237478,0.6106870229007623,0.0,0.6168898043254354,Sydney,2008-04-11 00:00:00
71,0.02123840861501645,0.6179775280898876,0.47242206235012,0.0,0.5735294117647058,0.7407407407407407,0.5789473684210527,0.5918367346938787,0.582061068702289,0.0,0.5859938208032933,Sydney,2008-04-12 00:00:00
72,0.02153754113072091,0.648876404494382,0.44604316546762596,0.0,0.4852941176470588,0.7654320987654321,0.7473684210526316,0.5510204081632655,0.5324427480916017,0.0,0.5365602471678664,Sydney,2008-04-13 00:00:00
73,0.021836673646425366,0.5955056179775281,0.354916067146283,0.09212730318257956,0.3823529411764706,0.7777777777777778,0.631578947368421,0.6103896103896115,0.6431297709923661,1.0,0.6292481977342951,Sydney,2008-04-14 00:00:00
74,0.022135806162129824,0.6123595505617977,0.37410071942446044,0.023450586264656615,0.125,0.8148148148148148,0.7052631578947368,0.7179962894248635,0.7328244274809144,1.0,0.7373841400617923,Sydney,2008-04-15 00:00:00
75,0.02243493867783428,0.6123595505617977,0.4028776978417266,0.011725293132328308,0.16176470588235295,0.7283950617283951,0.8526315789473684,0.7365491651205964,0.7461832061068672,1.0,0.754891864057671,Sydney,2008-04-16 00:00:00
76,0.02273407119353874,0.6432584269662921,0.37410071942446044,0.038525963149078725,0.05882352941176471,0.8888888888888888,0.7157894736842105,0.7124304267161403,0.72328244274809,1.0,0.7291452111225526,Sydney,2008-04-17 00:00:00
77,0.023033203709243194,0.6544943820224719,0.38129496402877705,0.05360134003350084,0.022058823529411766,0.9259259259259259,0.7473684210526316,0.7179962894248635,0.7290076335877859,1.0,0.7353244078269847,Sydney,2008-04-18 00:00:00
78,0.023332336224947653,0.6713483146067415,0.4148681055155875,0.041876046901172526,0.36764705882352944,0.3950617283950617,0.6,0.7513914656771818,0.7748091603053404,1.0,0.7785787847579818,Sydney,2008-04-19 00:00:00
79,0.02363146874065211,0.6516853932584269,0.35971223021582743,0.023450586264656615,0.09558823529411765,0.7407407407407407,0.7473684210526316,0.7402597402597396,0.7290076335877859,1.0,0.7476828012358397,Sydney,2008-04-20 00:00:00
80,0.023930601256356567,0.6376404494382022,0.36450839328537177,0.18257956448911222,0.338235294117647,0.8888888888888888,0.6947368421052632,0.6771799628942503,0.6851145038167923,1.0,0.688980432543767,Sydney,2008-04-21 00:00:00
81,0.024229733772061023,0.6292134831460674,0.3884892086330936,0.08542713567839195,0.14705882352941177,0.8765432098765432,0.5368421052631579,0.684601113172543,0.7022900763358758,1.0,0.7023686920700304,Sydney,2008-04-22 00:00:00
82,0.02452886628776548,0.6376404494382022,0.33093525179856115,0.10552763819095476,0.051470588235294115,0.8765432098765432,0.8947368421052632,0.6920222634508358,0.6984732824427473,1.0,0.704428424304838,Sydney,2008-04-23 00:00:00
83,0.024827998803469937,0.6376404494382022,0.38129496402877705,0.13065326633165827,0.18382352941176472,0.9135802469135802,0.8,0.6419294990723562,0.6316793893129764,1.0,0.6405767250257463,Sydney,2008-04-24 00:00:00
84,0.025127131319174396,0.6966292134831461,0.4100719424460432,0.04522613065326633,0.1911764705882353,0.4444444444444444,0.6842105263157895,,0.541984732824426,1.0,0.5159629248197718,Sydney,2008-04-25 00:00:00
85,0.02542626383487885,0.5814606741573033,0.49640287769784186,0.0033500837520938024,0.75,0.7654320987654321,0.35789473684210527,0.4545454545454557,0.41030534351144965,1.0,0.4170957775489181,Sydney,2008-04-26 00:00:00
86,0.02572539635058331,0.6629213483146068,0.5275779376498801,0.0,0.5588235294117647,0.3950617283950617,0.25263157894736843,0.3432282003710584,0.2595419847328244,0.0,0.2739443872296612,Sydney,2008-04-27 00:00:00
87,0.026024528866287765,0.5589887640449438,0.3045563549160672,0.0,0.625,0.3333333333333333,0.30526315789473685,0.38404452690166946,0.4408396946564882,0.0,0.3944387229660134,Sydney,2008-04-28 00:00:00
88,0.026323661381992224,0.4662921348314607,0.3429256594724221,0.0,0.7720588235294118,0.43209876543209874,0.3894736842105263,0.625231910946197,0.6545801526717537,0.0,0.6436663233779576,Sydney,2008-04-29 00:00:00
89,0.02662279389769668,0.46067415730337075,0.3717026378896883,0.0,0.7205882352941178,0.6049382716049383,0.4842105263157895,0.6957328385899832,0.683206106870227,0.0,0.6982492276004105,Sydney,2008-04-30 00:00:00
90,0.026921926413401135,0.550561797752809,0.3381294964028777,0.0,0.1985294117647059,0.6790123456790124,0.5473684210526316,0.6122448979591852,0.5954198473282442,0.0,0.6045314109165805,Sydney,2008-05-01 00:00:00
91,0.027221058929105594,0.5280898876404494,0.43405275779376506,0.0,0.6691176470588235,0.5679012345679012,0.42105263157894735,0.5936920222634523,0.568702290076334,0.0,0.5798146240988659,Sydney,2008-05-02 00:00:00
92,0.02752019144481005,0.5308988764044943,0.3717026378896883,0.0,0.7720588235294118,0.5308641975308642,0.5052631578947369,0.6048237476808904,0.5992366412213725,0.0,0.6024716786817682,Sydney,2008-05-03 00:00:00
93,0.027819323960514508,0.48876404494382014,0.3884892086330936,0.0,0.7573529411764707,0.5555555555555556,0.45263157894736844,0.6382189239332109,0.6259541984732805,0.0,0.6354273944387225,Sydney,2008-05-04 00:00:00
94,0.028118456476218964,0.48876404494382014,0.4364508393285373,0.0,0.7352941176470589,0.6419753086419753,0.3157894736842105,0.5936920222634523,0.5667938931297709,0.0,0.5787847579814621,Sydney,2008-05-05 00:00:00
95,0.028417588991923422,0.5561797752808989,0.4676258992805756,0.0,0.22794117647058826,0.6790123456790124,0.4631578947368421,0.5640074211502794,0.5305343511450363,0.0,0.5427394438722963,Sydney,2008-05-06 00:00:00
96,0.028716721507627878,0.5898876404494382,0.45323741007194246,0.0,0.6911764705882354,0.4691358024691358,0.42105263157894735,0.512059369202226,0.5019083969465632,0.0,0.4984552008238908,Sydney,2008-05-07 00:00:00
97,0.029015854023332337,0.5337078651685393,0.4244604316546764,0.0,0.75,0.5432098765432098,0.43157894736842106,0.6029684601113188,0.6106870229007623,0.0,0.6076210092687943,Sydney,2008-05-08 00:00:00
98,0.029314986539036792,0.5337078651685393,0.4268585131894484,0.0,0.7426470588235294,0.691358024691358,0.5894736842105263,0.6437847866419298,0.662213740458015,0.0,0.6580844490216249,Sydney,2008-05-09 00:00:00
99,0.02961411905474125,0.5786516853932584,0.41247002398081545,0.0,0.7058823529411765,0.8271604938271605,0.6631578947368421,0.6586270871985175,0.6507633587786252,0.0,0.6601441812564371,Sydney,2008-05-10 00:00:00
100,0.029913251570445706,0.6179775280898876,0.3669064748201439,0.0,0.15441176470588236,0.8024691358024691,0.6631578947368421,0.6753246753246767,0.6812977099236638,0.0,0.6858908341915555,Sydney,2008-05-11 00:00:00
101,0.030212384086150165,0.5730337078651685,0.3693045563549161,0.0,0.5367647058823529,0.8518518518518519,0.6210526315789474,0.6827458256029694,0.6679389312977088,0.0,0.6828012358393395,Sydney,2008-05-12 00:00:00
102,0.03051151660185462,0.5955056179775281,0.37410071942446044,0.0,0.3088235294117647,0.8518518518518519,0.6631578947368421,0.6808905380333956,0.6908396946564882,0.0,0.6941297631307907,Sydney,2008-05-13 00:00:00
103,0.03081064911755908,0.5393258426966292,0.3956834532374101,0.0,0.7132352941176471,0.7777777777777778,0.631578947368421,0.6883116883116883,0.6679389312977088,0.0,0.6858908341915532,Sydney,2008-05-14 00:00:00
104,0.031109781633263535,0.5617977528089887,0.4148681055155875,0.0016750418760469012,0.6397058823529411,0.8765432098765432,0.5894736842105263,0.6586270871985175,0.6164122137404561,1.0,0.64160659114315,Sydney,2008-05-15 00:00:00
105,0.031408914148967994,0.6123595505617977,0.4580335731414869,0.010050251256281405,0.4705882352941177,0.7283950617283951,0.6526315789473685,0.5640074211502794,0.5248091603053426,1.0,0.5396498455200802,Sydney,2008-05-16 00:00:00
106,0.03170804666467245,0.6516853932584269,0.4244604316546764,0.0,0.5073529411764707,0.4074074074074074,0.3894736842105263,0.40259740259740234,0.3454198473282441,0.0,0.35324407826982396,Sydney,2008-05-17 00:00:00
107,0.032007179180376905,0.47191011235955055,0.32853717026378904,0.0,0.6911764705882354,0.4691358024691358,0.3368421052631579,0.37662337662337675,0.3969465648854946,0.0,0.36663233779608506,Sydney,2008-05-18 00:00:00
108,0.03230631169608136,0.5252808988764045,0.3932853717026379,0.0,0.7279411764705883,0.48148148148148145,0.3368421052631579,0.5380333951762537,0.5305343511450363,0.0,0.528321318228629,Sydney,2008-05-19 00:00:00
109,0.03260544421178582,0.5140449438202247,0.4220623501199042,0.0,0.7352941176470589,0.5555555555555556,0.35789473684210527,0.619666048237478,0.6106870229007623,0.0,0.6168898043254354,Sydney,2008-05-20 00:00:00
110,0.03290457672749028,0.5365168539325843,0.354916067146283,0.0,0.44852941176470584,0.6790123456790124,0.631578947368421,0.6623376623376628,0.7118320610687002,0.0,0.6951596292481944,Sydney,2008-05-21 00:00:00
111,0.03320370924319473,0.5589887640449438,0.35011990407673865,0.0,0.5514705882352942,0.5432098765432098,0.5052631578947369,0.7699443413729148,0.7767175572519079,0.0,0.789907312049433,Sydney,2008-05-22 00:00:00
112,0.03350284175889919,0.5337078651685393,0.3429256594724221,0.0,0.3970588235294118,0.7037037037037037,0.5157894736842106,0.7458256029684629,0.7461832061068672,0.0,0.7600411946446947,Sydney,2008-05-23 00:00:00
113,0.03380197427460365,0.544943820224719,0.3836930455635492,0.0,0.6691176470588235,0.6419753086419753,0.3684210526315789,0.7179962894248635,0.709923664122137,0.0,0.7250257466529374,Sydney,2008-05-24 00:00:00
114,0.03410110679030811,0.47191011235955055,0.34052757793764993,0.0,0.47794117647058826,0.7283950617283951,0.5684210526315789,0.7124304267161403,0.7003816793893126,0.0,0.7167868177136952,Sydney,2008-05-25 00:00:00
115,0.03440023930601256,0.5308988764044943,0.407673860911271,0.0033500837520938024,0.6691176470588235,0.7654320987654321,0.5684210526315789,0.72727272727273,0.7080152671755717,1.0,0.7291452111225526,Sydney,2008-05-26 00:00:00
116,0.03469937182171702,0.547752808988764,0.43884892086330934,0.0,0.6397058823529411,0.7777777777777778,0.7052631578947368,0.7031539888682738,0.6927480916030514,0.0,0.7075180226570518,Sydney,2008-05-27 00:00:00
117,0.03499850433742148,0.5337078651685393,0.36211031175059955,0.0,0.2867647058823529,0.7530864197530864,0.7368421052631579,0.7217068645640067,0.7328244274809144,0.0,0.7394438722965999,Sydney,2008-05-28 00:00:00
118,0.03529763685312594,0.5337078651685393,0.3477218225419665,0.008375209380234505,0.338235294117647,0.8271604938271605,0.7578947368421053,0.8070500927643806,0.8320610687022869,1.0,0.840370751802266,Sydney,2008-05-29 00:00:00
119,0.03559676936883039,0.5308988764044943,0.40527577937649883,0.0016750418760469012,0.4117647058823529,0.8395061728395061,0.5684210526315789,0.8404452690166989,0.82442748091603,1.0,0.8547888774459285,Sydney,2008-05-30 00:00:00
120,0.03589590188453485,0.5280898876404494,0.3836930455635492,0.0,0.6911764705882354,0.8765432098765432,0.6,0.7773654916512054,0.785496183206107,0.0,0.7987641606591149,Sydney,2008-05-31 00:00:00
121,0.03619503440023931,0.550561797752809,0.3932853717026379,0.0016750418760469012,0.022058823529411766,0.8888888888888888,0.7368421052631579,0.7903525046382193,0.791984732824426,1.0,0.8094747682801239,Sydney,2008-06-01 00:00:00
122,0.03649416691594376,0.6264044943820225,0.3237410071942447,0.1842546063651591,0.007352941176470589,0.9629629629629629,0.9052631578947369,0.7532467532467535,0.7499999999999978,1.0,0.7662203913491221,Sydney,2008-06-02 00:00:00
123,0.03679329943164822,0.6516853932584269,0.35971223021582743,0.03350083752093802,0.0,0.9753086419753086,0.9052631578947369,0.7365491651205964,0.7366412213740428,1.0,0.7497425334706473,Sydney,2008-06-03 00:00:00
124,0.03709243194735268,0.6601123595505618,0.34052757793764993,0.07705192629815745,0.0,0.8395061728395061,0.8842105263157894,0.6753246753246767,0.6679389312977088,1.0,0.6786817713697196,Sydney,2008-06-04 00:00:00
125,0.037391564463057136,0.6516853932584269,0.3069544364508393,0.388609715242881,0.0,0.7777777777777778,0.8421052631578947,0.619666048237478,0.6316793893129764,1.0,0.6282183316168889,Sydney,2008-06-05 00:00:00
